,0
573,-7.7421671488685755
574,-4.999343705268545
575,-6.269740016822515
576,-6.669223361860374
577,-4.247706204072703
578,-3.26547114430649
579,-0.3341594119451434
580,-1.173035095955738
581,4.702290847800907
582,2.505118917091582
583,-2.483734276671578
584,1.7495721040989793
585,6.135018136878582
586,7.19158738986381
587,9.197646199067862
588,3.6702774111005994
589,12.939928997217335
590,11.03920171489829
591,12.685343573749178
592,9.344198353715983
593,11.311599001886895
594,9.903052402519206
595,6.263919088499181
596,-2.2646433390884537
597,-1.5444522082987424
598,-4.904683447890179
599,-11.304702692896075
600,-6.679300054826648
601,-5.974543126589084
602,-3.951340940133252
603,0.3548270948700778
604,9.490620864324331
605,-7.817878247698267
606,-5.57483397102325
607,-4.9159222334569295
608,-9.518549535703215
609,-3.1379787097519136
610,3.4954030566954684
611,1.956273900170789
612,7.175943484023098
613,1.170580303949606
614,2.7534405247787244
615,2.7622739798431404
616,-5.816758620107685
617,1.4222086098218694
618,-3.999238246873763
619,-6.980147835085053
620,1.5556885247023482
621,-10.69330110263928
622,-0.9599896827106946
623,-1.8121032510594612
624,-0.9394177249550533
625,-0.9682097084939457
626,-3.099118266546235
627,2.6983190258599983
628,3.414240118088429
629,3.3295097394505295
630,7.991945127008654
631,6.426707851710168
632,4.785949969266827
633,2.30871124162144
634,2.425862144655608
635,3.776518093674605
636,-5.0261100835290335
637,-7.7291386831073545
638,-5.900634555013285
639,-3.555658676234245
640,-4.120782169314052
641,-8.060913263270875
642,-6.693580741197158
643,-7.854277979995366
644,-8.551817381148147
645,-3.271660794963071
646,-0.4673749534409639
647,-2.2852126203366434
648,-4.6379715302394295
649,-3.9328481256045524
650,-2.0056432009627576
651,-4.430692894786169
652,-2.9833120014937298
653,-0.3901885105675076
654,-7.827167522471852
655,-2.8134222990586495
656,-7.353017639788762
657,-10.397553572138786
658,-7.689340186157184
659,-7.415613510068269
660,-9.341404769225413
661,-5.538206243669716
662,-3.4736347244578525
663,-2.5778019255532714
664,-6.102022772415825
665,-0.3341021504527997
666,2.39552793117753
667,-1.6106156834935121
668,0.2529464835932007
669,7.556328637150772
670,11.65250294021143
671,13.6257886803714
672,7.565146395464849
673,12.149628700353283
674,9.179918737484568
675,10.768903833311393
676,10.816228010589356
677,15.69689544685522
678,16.23191091416161
679,15.212390948656143
680,10.748427759661356
681,4.305247521282711
682,5.044931495603623
683,1.5396850440173755
684,-0.2861437514650347
685,8.180254009266424
686,7.3006408435773045
687,9.005397756649401
688,7.027691965420768
689,0.27481271557458564
690,-0.08801923430698033
691,-7.552916621381434
692,-9.35339935568318
693,-8.445928747261423
694,-7.28989201456719
695,-3.293609702873418
696,2.608335824542486
697,2.238984401491941
698,3.6567775872919093
699,3.5311785398411444
700,3.5919223824153264
701,5.931530617225029
702,4.1599710918730395
703,6.552382073050765
704,3.7035935631292007
705,2.075311809069209
706,-1.1655065991682863
707,-3.2538756875309116
708,-1.9785857139651315
709,-2.860345024458666
710,-1.1541389851930501
711,-1.6790355307543723
712,-4.493041261230826
713,-9.700426613091414
714,-4.92072270635379
715,-12.349818272835172
716,-6.786052613290485
717,-5.613391896210381
718,-5.667842559018123
719,-5.32300290999369
720,-3.8260925049846
721,-5.557351834503407
722,-1.3629004722508518
723,-3.586163599848236
724,-9.204934446099111
725,-5.6238791772267795
726,-6.599830111141652
727,-2.846795542267371
728,-2.814669120143097
729,-1.658273521653772
730,0.7704350405976002
731,-2.345465680835474
732,-7.783147439960411
733,-9.633402870438706
734,-4.953625168831301
735,1.277954932566661
736,2.407183992132055
737,4.317188973143131
738,12.441307838595037
739,4.919636281593549
740,5.80930548438994
741,1.7084784290147723
742,7.145446727087158
743,4.130646560357913
744,3.5513221316257684
745,6.032825139607999
746,-0.9885969024867649
747,1.3701889009879595
748,-0.2476977519388992
749,-0.9430553879333254
750,-4.277069251871992
751,4.261576163256941
752,6.401508584569885
753,5.853220609414438
754,3.1143497298534397
755,0.6625615728196408
756,-7.194902287531461
757,-5.6244321814922555
758,-2.265273077207019
759,0.27757346856581666
760,-0.22628882037672576
761,-3.2081474641568075
762,-3.16163244844133
763,2.474529325759597
764,1.5357843929186603
765,-0.7777927572413155
766,2.0401596743827595
767,1.5909558966149504
768,-2.8284695417575985
769,-3.410700355895805
770,-0.5239418953614416
771,-1.8671609711885493
772,2.141991875928511
773,-0.7760917859582717
774,-3.503119870210496
775,5.301282525537252
776,3.4282608043453253
777,2.0236250024616362
778,1.7276401824066459
779,1.2118313241581729
780,5.556313898422872
781,3.613003242577718
782,5.963972973989151
783,2.235354512091901
784,11.726245451837752
785,8.781054979498556
786,0.05999403945388515
787,-2.6834438591875713
788,2.1718302915813528
789,2.920503109263512
790,-0.6518503002971734
791,-2.5322410903576262
792,-1.5575216032581847
793,-2.0520618637043504
794,-8.241629979794695
795,-7.197181256894112
796,-12.14832393416671
797,-5.938110364604727
798,-13.338921208715831
799,-13.826706335510156
800,-10.037408674407569
801,-11.53947301489806
802,-9.673704328438474
803,-4.102143361196482
804,3.552257054388418
805,10.31824060405425
806,17.832809535972157
807,14.247051498615852
808,15.639146919051212
809,10.14570213153911
810,6.820922636708165
811,3.811092791323759
812,1.6138588646196323
813,1.1826854528171742
814,-0.7922782415976479
815,-6.740470612535439
816,-1.5979182214496217
817,-15.448917882904869
818,-6.139927814792043
819,-5.3334065332962926
820,-3.8240913732383515
821,-13.064491148292364
822,-3.7546837453005653
823,-3.1536932489884997
824,-8.004283838295645
825,2.3754822600457364
826,2.4008855054716767
827,10.118589997206993
828,12.853577539349853
829,13.044636108383395
830,10.021835952497039
831,3.6530780686205704
832,-1.178753529597084
833,-5.228983223157883
834,-6.71976363660536
835,-0.8367890840249381
836,6.0279747091061955
837,2.7067271520898073
838,-0.5997195382207559
839,6.0274534871802565
840,7.8409269986296195
841,4.03033694987764
842,-5.819568556940681
843,-6.203191602785399
844,-5.171641668980584
845,-5.527089823810894
846,-0.9226937722614554
847,9.250536842174771
848,9.031728836308277
849,10.277355873447592
850,13.253360401180428
851,13.747213387068825
852,10.523443335103602
853,1.3167875829604228
854,-4.217511176355258
855,-7.101623453919382
856,-7.636553454839848
857,-8.084186937599556
858,-3.5681648611877637
859,0.8523016701082735
860,-3.4492498264494165
861,-4.993073629113686
862,-2.113932507372711
863,-8.46496650311562
864,-11.08827303740258
865,-10.66947770383424
866,-8.651837817698057
867,-2.9404560115913743
868,3.8822776434159643
869,7.001980114651587
870,10.541998725239052
871,8.825519709664778
872,13.486690974218188
873,7.838235598934304
874,9.601125009493224
875,-9.853900339243916
876,-4.973612994429748
877,-0.7266023774575567
878,-0.7968866231780825
879,-4.403898708386289
880,-3.2883978850213413
881,-1.3361031702480815
882,-0.3583258157797362
883,-2.077146215384297
884,-4.60090773972029
885,-6.9851758717324675
886,-7.391398284910248
887,-5.976234551124145
888,-4.284835633106972
889,-2.2666130180654527
890,3.6595089528790394
891,0.35953635790338945
892,0.689713972428847
893,4.316999385393438
894,3.2861512005125313
895,7.834799977635824
896,4.597377379596538
897,0.2904852493535506
898,-3.286193428229259
899,-0.9951377828705796
900,-9.765899603016505
901,0.031700558349415875
902,-8.235624789306629
903,-3.3366726329954672
904,-6.803319515549812
905,-1.9585034667282
906,0.2027495181945813
907,-11.507121548602909
908,-8.649749670536348
909,-5.875180946181131
910,0.4113997229364659
911,0.941278551777761
912,-5.137822494623482
913,-1.353984506925947
914,-1.5379370837244188
915,3.048334285512274
916,6.75033005848865
917,11.832758404039822
918,6.0041667124093685
919,0.5765754861692458
920,3.262967372731164
921,1.8103857957171459
922,-0.6562045530486944
923,-6.627984969355012
924,-6.550326362216717
925,4.896404240407576
926,-1.9745799724515667
927,0.6072442619375829
928,0.3282962259060256
929,-2.74724036843024
930,-3.5941529997441943
931,-1.548427911405418
932,-1.2978717077036928
933,2.9444964697783407
934,11.05816789296414
935,8.656776315236351
936,15.55896712639948
937,8.399187060711444
938,7.792691995998025
939,7.219303599498096
940,3.0429293623712788
941,3.6991742702444803
942,5.083401693006036
943,4.07466615616094
944,0.265933311836009
945,-5.113231711851014
946,0.848341467410313
947,4.932456463778405
948,1.485294946695903
949,-2.896462775063588
950,0.6649050378687518
951,-6.160232058770434
952,-3.2203405936585323
953,-1.2486243140404696
954,4.329080093834401
955,4.235267165571469
956,6.474520178684432
957,8.737273919626624
958,8.173616780401606
959,8.961099693402192
960,2.6036595601172934
961,-0.717672255011526
962,-2.2386175304363247
963,-5.567188280767493
964,-1.953168971842669
965,0.24449597309803162
966,-12.78715867770331
967,-10.03774549736974
968,-8.056587359051708
969,-10.115709200313503
970,-7.449078618081645
971,-8.126306145669432
972,-4.933003170679386
973,-3.509988447564176
974,-2.775145717999858
975,1.083376471897727
976,6.263598135814145
977,2.7986194463573764
978,1.2853594204462042
979,5.415579312533199
980,7.59790935367295
981,6.986870881746804
982,11.634353003012908
983,0.12717489596642917
984,3.6926237535255546
985,-1.8668491692251403
986,-6.003141057517816
987,-7.31977330189477
988,-4.024450159731337
989,-1.7926297107561067
990,-5.505003099708697
991,-4.587642486119142
992,-0.33300948316060586
993,-2.974516459272161
994,-1.2419138053294656
995,-2.5081694996588046
996,-9.313033847686649
997,-5.526347693092653
998,-5.193301326189358
999,1.2403588194124846
1000,-1.5745705571984443
1001,0.6206678386446653
1002,5.423400288290821
1003,1.1353617202001893
1004,-3.2729432335202753
1005,-1.3728032779707997
1006,-0.9575327732402286
1007,-1.3110136488145914
1008,-2.409849041867528
1009,-2.6694865932675254
1010,-0.8350261770448613
1011,-3.2490277218953336
1012,-3.486771170869389
1013,-1.9013304748644377
1014,-1.1170968605297409
1015,-2.214725273187229
1016,-3.466337228862502
1017,5.3574501091584565
1018,1.5978399512161703
1019,10.635535496899086
1020,12.433370878332545
1021,2.809308619457121
1022,1.2157099207034792
1023,-1.27295468902328
1024,1.623499617167456
1025,1.8340303728782172
1026,0.8703575140451483
1027,3.0988403950942605
1028,2.8055451362020576
1029,0.8101881744506954
1030,0.24442549266007996
1031,-3.016931137322652
1032,-4.969816826617501
1033,-7.973399865054553
1034,-4.343526860453715
1035,-3.9354300776545967
1036,-8.247388147399082
1037,-4.3421068844698265
1038,-2.0862242780132085
1039,3.284308817007654
1040,3.565170538983626
1041,4.0790649293077745
1042,7.341707837648632
1043,14.441723510936562
1044,4.084879791553285
1045,6.465524185141421
1046,0.7639104113316115
1047,3.129974065523289
1048,1.2991276321271839
1049,1.6526244555140315
1050,2.4243453735772635
1051,-6.3396576869733465
1052,-6.4184468980045635
1053,-4.207364564469137
1054,-4.185821410889302
1055,-3.3112729501830183
1056,-1.5535891952175733
1057,-1.8916616774209536
1058,1.7900571111367745
1059,-0.7893051309754462
1060,5.555472346499191
1061,10.823089354817537
1062,15.708939940650456
1063,4.879796791067743
1064,14.236759800932353
1065,12.67773881988307
1066,12.322927446175624
1067,11.098631229458073
1068,12.18523768062718
1069,5.0830612005287605
1070,5.450638098433284
1071,0.19739764845637708
1072,-2.8942027642306902
1073,-4.979631603153859
1074,-6.081228415755428
1075,-5.293083109329542
1076,-6.999622757145913
1077,-8.840225447591255
1078,-8.345413058453266
1079,-9.420791426240598
1080,-13.166585509019047
1081,-8.128134036137755
1082,-6.2876078497478165
1083,-5.626495630893946
1084,-3.6421957508430918
1085,-2.8397545911009345
1086,-3.8236401948551766
1087,1.2317310607096905
1088,-0.5804138772139003
1089,1.280004664722645
1090,0.35123687777436796
1091,0.01737529175216479
1092,3.0478648957966037
1093,-3.8975071425838133
1094,-11.067161495953183
1095,-7.449849523278399
1096,-4.840256547750309
1097,-6.552384586186077
1098,-7.028955401185084
1099,-15.022094147115933
1100,-3.4293527520225484
1101,-23.488610384453246
1102,-13.536315192615952
1103,-7.1117098820210725
1104,-6.051083026764726
1105,0.6393888926360871
1106,5.606043069809801
1107,11.969815471753746
1108,13.372523181696826
1109,13.86787150113926
1110,15.34014977112284
1111,12.118418300109496
1112,6.933461591359499
1113,1.2691980109215901
1114,-2.877937559348092
1115,-0.7852738710444076
1116,2.9506136021921234
1117,2.9114790101932115
1118,6.046037416481669
1119,-0.6731159678051997
1120,2.3646181698767927
1121,-5.499656703604247
1122,-6.748080496218121
1123,-3.0236187051944965
1124,0.05185316386310568
1125,-1.21696845132684
1126,2.3921333577527784
1127,7.339031323686646
1128,9.8387727575325
1129,11.775493035320807
1130,13.4759944309242
1131,11.44600934683093
1132,10.553720508002876
1133,9.120817471300763
1134,5.174007402718569
1135,5.845174513511248
1136,-1.7789907880328673
1137,-4.009786330001082
1138,-4.043907425449229
1139,-2.6182826504953556
1140,0.19269658432072712
1141,3.637998313628264
1142,0.797423995237223
1143,-4.524254470458533
1144,-4.879438791281358
1145,-0.7077452605988035
1146,-4.9100517046778105
1147,-3.4660636980564767
1148,-0.43371393528993396
1149,-2.0730496965956062
1150,-1.0594679387715118
1151,-5.319326348329749
1152,-3.018040107390986
1153,-1.1893730520195382
1154,0.2815676242573222
1155,-2.1769357643310263
1156,-3.7484820910770926
1157,-5.545592960243563
1158,-4.755822585319758
1159,-5.328904122546403
1160,-5.456281938228535
1161,-5.9973324908548955
1162,1.172937838460296
1163,-1.2724814118493621
1164,2.926770899449976
1165,3.073112181618721
1166,-0.7752861576151537
1167,0.41372276509282435
1168,-3.4503048883218153
1169,-1.601927020629737
1170,0.786121100194797
1171,-1.274012953400688
1172,5.564662528901765
1173,-3.4679397000471193
1174,3.2225324202209613
1175,3.911891729776442
1176,-2.9709394092237136
1177,1.227584143187531
1178,2.5438887571356337
1179,-2.591140117710947
1180,3.3878578958538417
1181,5.341627882628232
1182,6.609767516708416
1183,2.058925634310429
1184,1.0721854964212092
1185,11.693312107403122
1186,2.5675492309830736
1187,-2.4076679819117968
1188,0.23233081781891363
1189,2.2981652664842116
1190,2.3264900090302847
1191,-5.150225940494576
1192,-2.233807532935239
1193,1.5911811858424865
1194,-2.4410625881619725
1195,2.0155714333562695
1196,3.329944515382318
1197,8.440989276516673
1198,6.030825072624048
1199,4.008052150226884
1200,-5.110777832653445
1201,-6.3905587693424835
1202,-9.49585090519528
1203,-9.78624444708758
1204,-9.48460255466005
1205,-8.738468528491193
1206,-11.14580106103627
1207,-1.912232030250542
1208,-13.556905192299682
1209,-7.297663329129032
1210,-6.043305940525805
1211,-10.956809399931885
1212,-8.216306714265647
1213,-7.113076377073808
1214,-3.4916681345644003
1215,1.7259657753056934
1216,5.498258519345853
1217,6.232830351621449
1218,8.3831258375175
1219,9.00902121615998
1220,8.249889275747272
1221,-2.003384656941549
1222,3.2446471811506505
1223,-0.629657771359954
1224,-2.4331226489643663
1225,-0.1579574583426191
1226,1.766013603904744
1227,4.036520990366036
1228,0.3137040952274617
1229,2.161126499325743
1230,0.49546401027504317
1231,1.6456170604444424
1232,1.1265163897730588
1233,-0.5420485102015702
1234,4.597808163739913
1235,14.138090615487723
1236,10.232613067330448
1237,14.749052137953186
1238,2.93400485498202
1239,6.15546124721593
1240,8.834722629424906
1241,4.1741823801302465
1242,2.5761026063115136
1243,-0.9902765453938032
1244,-2.8727134175421627
1245,-4.15017493270884
1246,-11.872547559196
1247,-10.59669507770612
1248,-4.42792575809498
1249,-3.7080580487909067
1250,-1.0655938950012955
1251,-7.437744010640619
1252,1.0186194792002492
1253,-9.800214313594882
1254,-5.07471573816861
1255,-1.8978796773577464
1256,4.444433737193892
1257,10.02431021702751
1258,9.425501792652769
1259,5.454314014100772
1260,2.841777009689255
1261,9.361319007941134
1262,2.7633203525544556
1263,3.4005256789097067
